date,neighborhood,crime,count
20140131,96,12,1
20150430,96,12,1
20100131,96,13,2
20100228,96,13,1
20100331,96,13,1
20100430,96,13,1
20100630,96,13,2
20101130,96,13,2
20101231,96,13,1
20110331,96,13,1
20110430,96,13,2
20111130,96,13,1
20120131,96,13,2
20120331,96,13,1
20120731,96,13,1
20121231,96,13,1
20130228,96,13,1
20130430,96,13,1
20130531,96,13,1
20130630,96,13,1
20130930,96,13,2
20131031,96,13,1
20140131,96,13,1
20140228,96,13,1
20140430,96,13,1
20140531,96,13,1
20140630,96,13,1
20140731,96,13,2
20150131,96,13,2
20150531,96,13,1
20120331,96,14,1
20120731,96,14,1
20130331,96,14,1
20100131,97,0,1
20100228,97,0,1
20100331,97,0,4
20100430,97,0,5
20100531,97,0,1
20100630,97,0,3
20100731,97,0,2
20100831,97,0,2
20100930,97,0,1
20101031,97,0,1
20101130,97,0,3
20101231,97,0,2
20110131,97,0,1
20110228,97,0,2
20110331,97,0,1
20110430,97,0,2
20110531,97,0,2
20110630,97,0,3
20110731,97,0,4
20110831,97,0,2
20111031,97,0,1
20111130,97,0,2
20111231,97,0,2
20120131,97,0,4
20120229,97,0,3
20120331,97,0,2
20120531,97,0,2
20120630,97,0,2
20120831,97,0,3
20120930,97,0,1
20121031,97,0,4
20121130,97,0,1
20121231,97,0,3
20130228,97,0,3
20130331,97,0,2
20130531,97,0,1
20130630,97,0,2
20130731,97,0,3
20130831,97,0,4
20131031,97,0,1
20131130,97,0,1
20140131,97,0,7
20140228,97,0,7
20140331,97,0,1
20140430,97,0,1
20140531,97,0,1
20140630,97,0,1
20140731,97,0,4
20140831,97,0,4
20140930,97,0,1
20141031,97,0,1
20141130,97,0,2
20141231,97,0,4
20150228,97,0,3
20150331,97,0,1
20150430,97,0,2
20150531,97,0,5
20150630,97,0,2
20110731,97,1,1
20111231,97,1,1
20130831,97,1,1
20140430,97,1,1
20141130,97,1,1
20100331,97,2,2
20100430,97,2,1
20100831,97,2,1
20101031,97,2,1
20101130,97,2,2
20110131,97,2,1
20110430,97,2,3
20110531,97,2,1
20110731,97,2,5
20111031,97,2,1
20111130,97,2,2
20120131,97,2,2
20120331,97,2,2
20120531,97,2,1
20120930,97,2,1
20121130,97,2,2
20130228,97,2,1
20130331,97,2,1
20130430,97,2,1
20131130,97,2,1
20140131,97,2,2
20140331,97,2,1
20140630,97,2,1
20141130,97,2,1
20150630,97,2,2
20100131,97,3,3
20100331,97,3,1
20100430,97,3,2
20100630,97,3,3
20100731,97,3,2
20100831,97,3,3
20100930,97,3,1
20101130,97,3,2
20110131,97,3,1
20110430,97,3,1
20110531,97,3,4
20110630,97,3,6
20110731,97,3,1
20110831,97,3,1
20110930,97,3,2
20111031,97,3,2
20111130,97,3,1
20111231,97,3,1
20120229,97,3,3
20120331,97,3,3
20120430,97,3,1
20120531,97,3,3
20120630,97,3,3
20120930,97,3,3
20121031,97,3,1
20121231,97,3,1
20130131,97,3,2
20130430,97,3,4
20130531,97,3,3
20130630,97,3,1
20130731,97,3,2
20130831,97,3,2
20131130,97,3,1
20131231,97,3,3
20140228,97,3,2
20140331,97,3,2
20140430,97,3,2
20140630,97,3,1
20141031,97,3,2
20141130,97,3,1
20150131,97,3,1
20150430,97,3,1
20150531,97,3,2
20150630,97,3,1
20100131,97,4,1
20100331,97,4,1
20100531,97,4,2
20100630,97,4,3
20100731,97,4,1
20100831,97,4,4
20100930,97,4,3
20101031,97,4,5
20101130,97,4,3
20101231,97,4,1
20110228,97,4,3
20110331,97,4,1
20110430,97,4,1
20110531,97,4,2
20110630,97,4,5
20110731,97,4,4
20110831,97,4,2
20110930,97,4,1
20111031,97,4,2
20111130,97,4,1
20111231,97,4,1
20120131,97,4,4
20120229,97,4,2
20120331,97,4,1
20120430,97,4,3
20120531,97,4,2
20120731,97,4,2
20120930,97,4,1
20121031,97,4,3
20121130,97,4,3
20130131,97,4,3
20130331,97,4,2
20130430,97,4,2
20130531,97,4,2
20130731,97,4,4
20130831,97,4,2
20130930,97,4,4
20131031,97,4,1
20140131,97,4,2
20140228,97,4,1
20140331,97,4,6
20140430,97,4,4
20140531,97,4,1
20140630,97,4,1
20140731,97,4,7
20140831,97,4,4
20140930,97,4,5
20141031,97,4,2
20141130,97,4,2
20141231,97,4,1
20150131,97,4,3
20150228,97,4,1
20150531,97,4,2
20150630,97,4,1
20100131,97,5,5
20100228,97,5,2
20100331,97,5,3
20100430,97,5,7
20100531,97,5,7
20100630,97,5,2
20100731,97,5,2
20100831,97,5,5
20100930,97,5,3
20101031,97,5,9
20101130,97,5,6
20101231,97,5,2
20110131,97,5,3
20110228,97,5,3
20110331,97,5,5
20110430,97,5,5
20110531,97,5,6
20110630,97,5,7
20110731,97,5,4
20110831,97,5,2
20110930,97,5,4
20111031,97,5,4
20111130,97,5,6
20111231,97,5,2
20120131,97,5,1
20120229,97,5,4
20120331,97,5,5
20120430,97,5,6
20120531,97,5,6
20120630,97,5,9
20120731,97,5,2
20120831,97,5,11
20120930,97,5,10
20121031,97,5,4
20121130,97,5,1
20121231,97,5,2
20130131,97,5,5
20130228,97,5,2
20130331,97,5,4
20130430,97,5,5
20130531,97,5,7
20130630,97,5,3
20130731,97,5,8
20130831,97,5,5
20130930,97,5,7
20131031,97,5,8
20131130,97,5,2
20131231,97,5,5
20140131,97,5,2
20140228,97,5,5
20140331,97,5,3
20140430,97,5,6
20140531,97,5,8
20140630,97,5,6
20140731,97,5,5
20140831,97,5,5
20140930,97,5,11
20141031,97,5,2
20141130,97,5,3
20141231,97,5,10
20150131,97,5,7
20150228,97,5,6
20150331,97,5,4
20150430,97,5,5
20150531,97,5,3
20150630,97,5,2
20130731,97,6,1
20140228,97,6,1
20100131,97,7,6
20100228,97,7,2
20100331,97,7,6
20100430,97,7,4
20100531,97,7,7
20100630,97,7,4
20100731,97,7,4
20100831,97,7,4
20100930,97,7,5
20101130,97,7,3
20101231,97,7,2
20110131,97,7,2
20110228,97,7,6
20110331,97,7,5
20110430,97,7,1
20110531,97,7,3
20110630,97,7,3
20110731,97,7,1
20110831,97,7,3
20110930,97,7,5
20111031,97,7,4
20111130,97,7,4
20111231,97,7,3
20120131,97,7,6
20120229,97,7,3
20120331,97,7,2
20120430,97,7,3
20120531,97,7,7
20120630,97,7,11
20120731,97,7,7
20120831,97,7,1
20120930,97,7,11
20121031,97,7,14
20121130,97,7,8
20121231,97,7,5
20130131,97,7,4
20130331,97,7,4
20130430,97,7,6
20130531,97,7,4
20130630,97,7,3
20130731,97,7,4
20130831,97,7,6
20130930,97,7,5
20131031,97,7,6
20131130,97,7,11
20131231,97,7,6
20140131,97,7,5
20140228,97,7,5
20140331,97,7,2
20140430,97,7,8
20140531,97,7,3
20140630,97,7,5
20140731,97,7,3
20140831,97,7,13
20140930,97,7,6
20141031,97,7,2
20141130,97,7,5
20141231,97,7,7
20150131,97,7,4
20150228,97,7,4
20150331,97,7,5
20150430,97,7,3
20150531,97,7,3
20150630,97,7,4
20100131,97,8,2
20100228,97,8,3
20100331,97,8,2
20100430,97,8,2
20100531,97,8,1
20100630,97,8,3
20100731,97,8,2
20100831,97,8,2
20100930,97,8,2
20101031,97,8,9
20101130,97,8,2
20101231,97,8,5
20110131,97,8,5
20110228,97,8,2
20110331,97,8,1
20110430,97,8,9
20110531,97,8,5
20110630,97,8,3
20110731,97,8,4
20110831,97,8,6
20110930,97,8,1
20111031,97,8,3
20111231,97,8,2
20120131,97,8,2
20120229,97,8,8
20120331,97,8,1
20120430,97,8,1
20120531,97,8,1
20120630,97,8,2
20120731,97,8,3
20120831,97,8,2
20120930,97,8,2
20121031,97,8,11
20121130,97,8,15
20121231,97,8,3
20130131,97,8,2
20130331,97,8,3
20130531,97,8,4
20130630,97,8,4
20130731,97,8,1
20130831,97,8,4
20130930,97,8,1
20131031,97,8,1
20131130,97,8,1
20131231,97,8,2
20140131,97,8,1
20140228,97,8,2
20140430,97,8,1
20140630,97,8,2
20140731,97,8,5
20140831,97,8,1
20140930,97,8,2
20141031,97,8,2
20141130,97,8,1
20141231,97,8,1
20150131,97,8,1
20150228,97,8,1
20150531,97,8,2
20110228,97,9,1
20120331,97,9,1
20120531,97,9,1
20120930,97,9,1
20130531,97,9,1
20130831,97,9,1
20140831,97,9,1
20141130,97,9,1
20150430,97,9,1
20150531,97,9,1
20110831,97,11,1
20120331,97,11,1
20120630,97,11,1
20140331,97,11,1
20141130,97,11,1
20150131,97,11,1
20150331,97,11,1
20100331,97,12,1
20100630,97,12,1
20100930,97,12,1
20110930,97,12,1
20111031,97,12,1
20111231,97,12,1
20120131,97,12,1
20120831,97,12,1
20130430,97,12,1
20141130,97,12,1
20100228,97,13,2
20100331,97,13,1
20100531,97,13,3
20100630,97,13,1
20100731,97,13,1
20100831,97,13,2
20100930,97,13,2
20101130,97,13,1
20110131,97,13,2
20110731,97,13,1
20110930,97,13,2
20111130,97,13,2
20111231,97,13,2
20120131,97,13,1
20120331,97,13,1
20120531,97,13,3
20120630,97,13,2
20120731,97,13,1
20120831,97,13,1
20121031,97,13,1
20121231,97,13,1
20130131,97,13,2
20130430,97,13,3
20130831,97,13,1
20130930,97,13,1
20131130,97,13,1
20131231,97,13,2
20140131,97,13,1
20140228,97,13,1
20140531,97,13,1
20140731,97,13,1
20140831,97,13,5
20140930,97,13,1
20141231,97,13,3
20150131,97,13,1
20150228,97,13,2
20150630,97,13,1
20110430,97,14,1
20101031,98,0,1
20140531,98,0,1
20100831,98,1,1
20111130,98,1,1
20150228,98,3,1
20120131,98,4,1
20141130,98,4,1
20100430,98,5,1
20140131,98,5,1
20100228,98,7,1
20150228,98,7,1
20150531,98,7,1
20131231,98,8,1
20140331,98,9,1
20131031,98,10,1
20110430,98,13,1
20150430,98,13,2
20140731,98,14,1
20100131,99,0,4
20100228,99,0,1
20100331,99,0,2
20100430,99,0,3
20100531,99,0,2
20100731,99,0,3
20100831,99,0,1
20100930,99,0,1
20101130,99,0,1
20101231,99,0,2
20110131,99,0,1
20110228,99,0,1
20110331,99,0,1
20110430,99,0,1
20110731,99,0,3
20110831,99,0,5
20110930,99,0,1
20111031,99,0,3
20111130,99,0,2
20111231,99,0,2
20120131,99,0,3
20120331,99,0,2
20120430,99,0,2
20120531,99,0,2
20120630,99,0,2
20120731,99,0,4
20120831,99,0,1
20120930,99,0,2
20121031,99,0,1
20121130,99,0,7
20121231,99,0,1
20130131,99,0,1
20130331,99,0,1
20130430,99,0,1
20130531,99,0,2
20130630,99,0,2
20130831,99,0,2
20130930,99,0,1
20131130,99,0,1
20131231,99,0,1
20140228,99,0,1
20140331,99,0,1
20140430,99,0,3
20140531,99,0,4
20140630,99,0,5
20140731,99,0,1
20140831,99,0,1
20141031,99,0,2
20150228,99,0,1
20150531,99,0,1
20150630,99,0,4
20100831,99,1,1
20120131,99,1,1
20110531,99,2,1
20121031,99,2,1
20130630,99,2,1
20140331,99,2,1
20141031,99,2,3
20100430,99,3,1
20100630,99,3,1
20100731,99,3,1
20100831,99,3,2
20101031,99,3,3
20101130,99,3,1
20101231,99,3,1
20110228,99,3,2
20110331,99,3,1
20110630,99,3,2
20110930,99,3,1
20111130,99,3,2
20111231,99,3,1
20120131,99,3,2
20120331,99,3,1
20120430,99,3,1
20120630,99,3,2
20120831,99,3,5
20121031,99,3,1
20121130,99,3,2
20130228,99,3,1
20130331,99,3,2
20130531,99,3,1
20131031,99,3,2
20131130,99,3,2
20131231,99,3,2
20140131,99,3,3
20140630,99,3,1
20140731,99,3,2
20141031,99,3,6
20141130,99,3,2
20150131,99,3,1
20150331,99,3,1
20150430,99,3,1
20150531,99,3,1
20150630,99,3,1
20100131,99,4,1
20100228,99,4,2
20100531,99,4,1
20100630,99,4,6
20100731,99,4,1
20100930,99,4,2
20101130,99,4,2
20101231,99,4,4
20110131,99,4,3
20110228,99,4,2
20110331,99,4,3
20110430,99,4,6
20110531,99,4,1
20110630,99,4,3
20110731,99,4,1
20110930,99,4,1
20111130,99,4,4
20111231,99,4,2
20120131,99,4,2
20120229,99,4,1
20120331,99,4,3
20120430,99,4,6
20120531,99,4,3
20120630,99,4,2
20120831,99,4,1
20120930,99,4,4
20121031,99,4,3
20121130,99,4,1
20130131,99,4,3
20130331,99,4,3
20130430,99,4,1
20130531,99,4,2
20130630,99,4,3
20130731,99,4,2
20130831,99,4,2
20130930,99,4,1
20131130,99,4,2
20140131,99,4,2
20140228,99,4,1
20140331,99,4,4
20140531,99,4,2
20140630,99,4,1
20140731,99,4,1
20140831,99,4,1
20140930,99,4,2
20141031,99,4,1
20141130,99,4,2
20141231,99,4,1
20150131,99,4,1
20150430,99,4,4
20150531,99,4,3
20150630,99,4,1
20100131,99,5,6
20100228,99,5,1
20100331,99,5,3
20100430,99,5,4
20100531,99,5,1
20100630,99,5,3
20100731,99,5,3
20100831,99,5,3
20101031,99,5,2
20101130,99,5,2
20101231,99,5,2
20110131,99,5,2
20110228,99,5,2
20110331,99,5,5
20110430,99,5,4
20110531,99,5,1
20110630,99,5,4
20110731,99,5,1
20110831,99,5,3
20110930,99,5,2
20111130,99,5,2
20111231,99,5,1
20120131,99,5,2
20120229,99,5,1
20120331,99,5,2
20120430,99,5,3
20120531,99,5,2
20120630,99,5,7
20120731,99,5,1
20120831,99,5,1
20120930,99,5,4
20121031,99,5,4
20121130,99,5,2
20121231,99,5,5
20130131,99,5,2
20130228,99,5,1
20130331,99,5,1
20130531,99,5,3
20130630,99,5,2
20130731,99,5,2
20130831,99,5,1
20130930,99,5,3
20131031,99,5,3
20131130,99,5,4
20131231,99,5,1
20140131,99,5,2
20140331,99,5,4
20140430,99,5,2
20140531,99,5,5
20140630,99,5,3
20140731,99,5,4
20140831,99,5,2
20140930,99,5,1
20141031,99,5,5
20141130,99,5,2
20141231,99,5,4
20150131,99,5,2
20150228,99,5,1
20150331,99,5,2
20150531,99,5,3
20150630,99,5,2
20130131,99,6,1
20130930,99,6,1
20100131,99,7,4
20100228,99,7,2
20100430,99,7,3
20100630,99,7,1
20100731,99,7,5
20100831,99,7,1
20100930,99,7,1
20101031,99,7,2
20101130,99,7,1
20110131,99,7,2
20110228,99,7,3
20110331,99,7,5
20110430,99,7,3
20110531,99,7,1
20110630,99,7,2
20110731,99,7,7
20110831,99,7,2
20110930,99,7,4
20111031,99,7,4
20111130,99,7,4
20111231,99,7,2
20120131,99,7,4
20120229,99,7,2
20120331,99,7,5
20120430,99,7,1
20120531,99,7,2
20120630,99,7,1
20120731,99,7,5
20120831,99,7,4
20120930,99,7,3
20121031,99,7,2
20121130,99,7,4
20121231,99,7,3
20130131,99,7,2
20130228,99,7,4
20130331,99,7,8
20130430,99,7,4
20130531,99,7,3
20130630,99,7,3
20130731,99,7,3
20130831,99,7,8
20130930,99,7,1
20131031,99,7,3
20131130,99,7,1
20131231,99,7,8
20140131,99,7,5
20140228,99,7,4
20140331,99,7,5
20140430,99,7,4
20140531,99,7,3
20140630,99,7,7
20140731,99,7,4
20140831,99,7,4
20140930,99,7,3
20141031,99,7,4
20141130,99,7,4
20141231,99,7,6
20150131,99,7,5
20150228,99,7,3
20150331,99,7,4
20150430,99,7,4
20150531,99,7,1
20150630,99,7,4
20100131,99,8,4
20100331,99,8,3
20100430,99,8,5
20100731,99,8,1
20100831,99,8,2
20100930,99,8,3
20101031,99,8,1
20101130,99,8,2
20101231,99,8,1
20110131,99,8,2
20110228,99,8,3
20110331,99,8,4
20110430,99,8,4
20110531,99,8,2
20110630,99,8,4
20110731,99,8,6
20110831,99,8,1
20110930,99,8,2
20111031,99,8,4
20111130,99,8,1
20120131,99,8,2
20120229,99,8,2
20120331,99,8,13
20120430,99,8,10
20120531,99,8,6
20120630,99,8,1
20120731,99,8,4
20120831,99,8,5
20121031,99,8,2
20121130,99,8,4
20121231,99,8,2
20130131,99,8,1
20130228,99,8,3
20130331,99,8,2
20130531,99,8,3
20130630,99,8,4
20130731,99,8,1
20130831,99,8,3
20131031,99,8,1
20131130,99,8,4
20131231,99,8,1
20140228,99,8,2
20140331,99,8,1
20140430,99,8,2
20140531,99,8,3
20140630,99,8,6
20140731,99,8,6
20140831,99,8,6
20140930,99,8,7
20141031,99,8,5
20141130,99,8,2
20141231,99,8,3
20150131,99,8,5
20150228,99,8,3
20150331,99,8,3
20150430,99,8,4
20150630,99,8,1
20100930,99,9,1
20120430,99,9,1
20121031,99,9,1
20121231,99,9,1
20140531,99,9,1
20141031,99,9,1
20101130,99,10,1
20130731,99,10,1
20130831,99,10,1
20130930,99,11,1
20131231,99,11,1
20140131,99,11,1
20140531,99,11,1
20140930,99,11,1
20101130,99,12,1
20120331,99,12,1
20130531,99,12,1
20130930,99,12,1
20131031,99,12,1
20131130,99,12,3
20140430,99,12,1
20141031,99,12,1
20150131,99,12,2
20150331,99,12,1
20100131,99,13,1
20100430,99,13,1
20100531,99,13,1
20100630,99,13,4
20101130,99,13,2
20110228,99,13,1
20110430,99,13,1
20110630,99,13,1
20110731,99,13,1
20110831,99,13,2
20111031,99,13,1
20111130,99,13,1
20111231,99,13,3
20120229,99,13,2
20120331,99,13,1
20120731,99,13,7
20120831,99,13,1
20121231,99,13,1
20130228,99,13,1
20130331,99,13,2
20130430,99,13,1
20130531,99,13,2
20130630,99,13,1
20130731,99,13,1
20130930,99,13,1
20131031,99,13,3
20131130,99,13,1
20131231,99,13,1
20140228,99,13,2
20140531,99,13,1
20140630,99,13,2
20140731,99,13,1
20141130,99,13,1
20141231,99,13,1
20150131,99,13,1
20150228,99,13,2
20150331,99,13,1
20150531,99,13,1
20150630,99,13,2
20110228,99,14,1
20110430,99,14,1
20110731,99,14,1
20120731,99,14,1
20121130,99,14,1
20130131,99,14,1
20130831,99,14,1
20150630,99,14,1
20100131,100,0,2
20100331,100,0,2
20100430,100,0,1
20100531,100,0,1
20100630,100,0,2
20100731,100,0,4
20100831,100,0,4
20100930,100,0,6
20101130,100,0,1
20110131,100,0,2
20110331,100,0,2
20110430,100,0,1
20110531,100,0,1
20110630,100,0,4
20110731,100,0,3
20110930,100,0,2
20111031,100,0,1
20120131,100,0,1
20120229,100,0,3
20120331,100,0,3
20120430,100,0,2
20120531,100,0,3
20120731,100,0,1
20120831,100,0,6
20120930,100,0,1
20121031,100,0,1
20121130,100,0,1
20121231,100,0,3
20130131,100,0,1
20130228,100,0,1
20130331,100,0,2
20130430,100,0,1
20130531,100,0,1
20130630,100,0,3
20130731,100,0,5
20130831,100,0,1
20131031,100,0,1
20131231,100,0,2
20140228,100,0,1
20140331,100,0,2
20140430,100,0,2
20140630,100,0,7
20140731,100,0,1
20140831,100,0,1
20140930,100,0,2
20141031,100,0,3
20150131,100,0,1
20150228,100,0,5
20150331,100,0,1
20150430,100,0,2
20150531,100,0,4
20110831,100,1,2
20110930,100,1,1
20120131,100,1,1
20121231,100,1,1
20130630,100,1,1
20140531,100,1,1
20100228,100,2,1
20100430,100,2,1
20110331,100,2,1
20110430,100,2,1
20110930,100,2,1
20130131,100,2,1
20130331,100,2,1
20130430,100,2,2
20130831,100,2,1
20150430,100,2,1
20100131,100,3,3
20100331,100,3,1
20100531,100,3,4
20100630,100,3,3
20100731,100,3,1
20100831,100,3,1
20100930,100,3,1
20101130,100,3,4
20101231,100,3,3
20110131,100,3,1
20110228,100,3,1
20110331,100,3,1
20110531,100,3,1
20110630,100,3,1
20110731,100,3,2
20110831,100,3,1
20110930,100,3,2
20111031,100,3,2
20111130,100,3,3
20111231,100,3,1
20120131,100,3,2
20120229,100,3,1
20120331,100,3,2
20120531,100,3,3
20120731,100,3,1
20120930,100,3,1
20121031,100,3,1
20130131,100,3,1
20130331,100,3,2
20130430,100,3,2
20130531,100,3,1
20130630,100,3,1
20130731,100,3,2
20130831,100,3,2
20131031,100,3,3
20131130,100,3,4
20131231,100,3,5
20140228,100,3,2
20140331,100,3,2
20140430,100,3,1
20140531,100,3,3
20140630,100,3,1
20140731,100,3,3
20140930,100,3,2
20141031,100,3,4
20141130,100,3,3
20141231,100,3,2
20150131,100,3,2
20150228,100,3,3
20150331,100,3,2
20150430,100,3,5
20150531,100,3,3
20150630,100,3,1
20100131,100,4,3
20100228,100,4,1
20100331,100,4,5
20100430,100,4,6
20100531,100,4,2
20100630,100,4,4
20100731,100,4,2
20100930,100,4,10
20101031,100,4,5
20101130,100,4,15
20101231,100,4,4
20110228,100,4,3
20110331,100,4,2
20110430,100,4,2
20110531,100,4,4
20110630,100,4,3
20110731,100,4,2
20110831,100,4,6
20110930,100,4,4
20111031,100,4,4
20111130,100,4,5
20111231,100,4,5
20120131,100,4,4
20120229,100,4,4
20120331,100,4,2
20120430,100,4,7
20120531,100,4,1
20120630,100,4,4
20120731,100,4,1
20120831,100,4,11
20120930,100,4,11
20121031,100,4,4
20121130,100,4,2
20121231,100,4,7
20130131,100,4,6
20130228,100,4,2
20130331,100,4,5
20130430,100,4,4
20130531,100,4,3
20130630,100,4,4
20130731,100,4,6
20130831,100,4,5
20130930,100,4,1
20131031,100,4,1
20131130,100,4,6
20131231,100,4,2
20140131,100,4,6
20140228,100,4,4
20140331,100,4,1
20140430,100,4,2
20140531,100,4,6
20140630,100,4,3
20140831,100,4,2
20140930,100,4,1
20141031,100,4,2
20141130,100,4,2
20141231,100,4,1
20150131,100,4,5
20150228,100,4,1
20150331,100,4,3
20150430,100,4,1
20150531,100,4,4
20150630,100,4,3
20100131,100,5,1
20100228,100,5,2
20100331,100,5,1
20100430,100,5,2
20100531,100,5,5
20100630,100,5,5
20100731,100,5,2
20100831,100,5,3
20100930,100,5,1
20101031,100,5,2
20101130,100,5,6
20101231,100,5,2
20110131,100,5,2
20110228,100,5,5
20110331,100,5,4
20110430,100,5,1
20110531,100,5,2
20110630,100,5,5
20110731,100,5,1
20110831,100,5,5
20110930,100,5,5
20111031,100,5,4
20111130,100,5,2
20111231,100,5,1
20120131,100,5,2
20120229,100,5,3
20120331,100,5,2
20120430,100,5,3
20120531,100,5,5
20120630,100,5,4
20120731,100,5,4
20120831,100,5,2
20120930,100,5,5
20121031,100,5,2
20121130,100,5,3
20121231,100,5,1
20130131,100,5,3
20130331,100,5,1
20130430,100,5,2
20130531,100,5,5
20130731,100,5,2
20130831,100,5,5
20130930,100,5,4
20131031,100,5,4
20131130,100,5,4
20131231,100,5,7
20140131,100,5,5
20140228,100,5,1
20140331,100,5,3
20140430,100,5,1
20140531,100,5,2
20140630,100,5,4
20140731,100,5,3
20140831,100,5,2
20140930,100,5,2
20141031,100,5,1
20141130,100,5,5
20150131,100,5,3
20150228,100,5,1
20150331,100,5,2
20150430,100,5,3
20150531,100,5,4
20150630,100,5,8
20110630,100,6,1
20120131,100,6,1
20120630,100,6,2
20140531,100,6,1
20140630,100,6,1
20100331,100,7,4
20100430,100,7,3
20100531,100,7,1
20100630,100,7,1
20100731,100,7,1
20100930,100,7,1
20101130,100,7,1
20101231,100,7,1
20110228,100,7,3
20110331,100,7,1
20110430,100,7,1
20110531,100,7,5
20110630,100,7,2
20110731,100,7,4
20110831,100,7,7
20111231,100,7,2
20120131,100,7,2
20120229,100,7,2
20120331,100,7,1
20120430,100,7,3
20120531,100,7,2
20120630,100,7,3
20120831,100,7,1
20120930,100,7,2
20121031,100,7,2
20121130,100,7,6
20121231,100,7,2
20130131,100,7,2
20130331,100,7,1
20130430,100,7,1
20130630,100,7,4
20130731,100,7,3
20130831,100,7,2
20131031,100,7,1
20131130,100,7,2
20131231,100,7,3
20140131,100,7,3
20140228,100,7,1
20140430,100,7,2
20140531,100,7,3
20140630,100,7,3
20140731,100,7,4
20140831,100,7,2
20140930,100,7,1
20141231,100,7,2
20150131,100,7,1
20150228,100,7,3
20150430,100,7,2
20150531,100,7,3
20150630,100,7,3
20100131,100,8,1
20100331,100,8,1
20100430,100,8,1
20100531,100,8,1
20101031,100,8,3
20101130,100,8,3
20110331,100,8,1
20110531,100,8,1
20110630,100,8,1
20110930,100,8,1
20120229,100,8,3
20120331,100,8,1
20120430,100,8,1
20120731,100,8,6
20120831,100,8,1
20120930,100,8,1
20121231,100,8,3
20130331,100,8,2
20130430,100,8,3
20130531,100,8,5
20130630,100,8,5
20130731,100,8,1
20130831,100,8,2
20130930,100,8,1
20131031,100,8,1
20131130,100,8,2
20140131,100,8,1
20140331,100,8,2
20140430,100,8,2
20140731,100,8,1
20140831,100,8,2
20141031,100,8,1
20100228,100,9,1
20100630,100,9,1
20121130,100,9,1
20130131,100,9,1
20130930,100,9,1
20140331,100,9,1
20120731,100,10,1
20141130,100,10,2
20110831,100,11,1
20121130,100,11,1
20121231,100,11,2
20140831,100,11,1
20100228,100,12,2
20100531,100,12,2
20100831,100,12,1
20110228,100,12,1
20110331,100,12,1
20110731,100,12,1
20120131,100,12,1
20120229,100,12,2
20120531,100,12,1
20121130,100,12,1
20130228,100,12,1
20130930,100,12,1
20131231,100,12,3
20140430,100,12,2
20140731,100,12,1
20150228,100,12,1
20150630,100,12,1
20100228,100,13,1
20100331,100,13,2
20101031,100,13,3
20110930,100,13,4
20111231,100,13,1
20120131,100,13,1
20120430,100,13,1
20120831,100,13,1
20130228,100,13,1
20130331,100,13,1
20130630,100,13,1
20131231,100,13,3
20140228,100,13,1
20140430,100,13,1
20140531,100,13,1
20141130,100,13,2
20141231,100,13,2
20150131,100,13,2
20150430,100,13,1
20150531,100,13,2
20110531,100,14,1
20110630,100,14,2
20120430,100,14,1
20130430,100,14,2
20130731,100,14,1
20140930,100,14,1
20100430,101,0,3
20100731,101,0,1
20100831,101,0,2
20101031,101,0,4
20101130,101,0,3
20101231,101,0,1
20110131,101,0,1
20110228,101,0,1
20110430,101,0,1
20110531,101,0,1
20110630,101,0,1
20110831,101,0,2
20111031,101,0,1
20120531,101,0,2
20120831,101,0,2
20121031,101,0,1
20130131,101,0,3
20130430,101,0,1
20130531,101,0,1
20130731,101,0,2
20130930,101,0,1
20131130,101,0,1
20140131,101,0,1
20140228,101,0,1
20140430,101,0,2
20140630,101,0,2
20140831,101,0,1
20141130,101,0,3
20141231,101,0,1
20150331,101,0,1
20150630,101,0,1
20110930,101,1,1
20120731,101,1,1
20130731,101,1,1
20140531,101,1,1
20100531,101,2,2
20111130,101,2,1
20120131,101,2,1
20130131,101,2,1
20130430,101,2,1
20130731,101,2,1
20140430,101,2,1
20140531,101,2,1
20141031,101,2,1
20141231,101,2,1
20150331,101,2,1
20150531,101,2,1
20100131,101,3,2
20100531,101,3,1
20100630,101,3,4
20100930,101,3,1
20101231,101,3,1
20110228,101,3,1
20110531,101,3,1
20110930,101,3,2
20111031,101,3,2
20111130,101,3,1
20111231,101,3,2
20120131,101,3,3
20120229,101,3,1
20120430,101,3,2
20120630,101,3,2
20120731,101,3,1
20120831,101,3,1
20121031,101,3,1
20121130,101,3,2
20121231,101,3,2
20130131,101,3,3
20130731,101,3,3
20130831,101,3,2
20130930,101,3,2
20131031,101,3,1
20131231,101,3,2
20140331,101,3,1
20140430,101,3,2
20140531,101,3,2
20140630,101,3,1
20140831,101,3,3
20140930,101,3,1
20141031,101,3,1
20141130,101,3,2
20141231,101,3,1
20150228,101,3,1
20150531,101,3,1
20150630,101,3,2
20100131,101,4,2
20100228,101,4,3
20100331,101,4,2
20100430,101,4,2
20100531,101,4,2
20100731,101,4,1
20100831,101,4,2
20100930,101,4,3
20101031,101,4,2
20101130,101,4,7
20101231,101,4,7
20110131,101,4,1
20110228,101,4,1
20110331,101,4,1
20110430,101,4,4
20110531,101,4,5
20110630,101,4,3
20110731,101,4,2
20110831,101,4,4
20110930,101,4,1
20111031,101,4,7
20111130,101,4,10
20111231,101,4,5
20120131,101,4,6
20120229,101,4,5
20120331,101,4,2
20120430,101,4,2
20120531,101,4,3
20120831,101,4,1
20120930,101,4,1
20121130,101,4,3
20121231,101,4,4
20130131,101,4,3
